ID,LACT,DIMatSample,DIMatBreeding,DateofBreeding,ReasonBred,Milking.Shift,Fat...D,CU.Protein,CU.Lactose,Tot.Solids,SNF,NPN.CU,Denovo.FA,Mixed.FA,Performed.FA,DeNovo.Cal.Rel.,Mixed.Cal.Rel..,Preformed.Cal.Rel..,mChainL,mUnsat,PalmiticAcid,StearicAcid,OleicAcid,C181T10,C181T11,SatFAmasspermass,MonoFAmasspermass,PolyFAsmasspermass,FreeFA,CisFAmasspermass,TransFAmasspermass,CitricAcid,BHB,Acetone,Blood.NEFA..ueq.L.,Conductivity,preg
2160,4,48,58,2/11/17,Lut2,M1,3.5374,2.8834,4.872,12.364,8.826,10.9,0.83,1.12,1.47,24.25,32.8,42.95,14.2,0.29,1.07,0.44,0.68,0.017,0.045,2.35,0.89,0.13,1,0.91,0.09,2562,0.15,0.18,532.55,6.03,FALSE
2160,4,55,58,2/11/17,Lut2,M1,3.1795,2.7272,4.7039,11.673,8.484,9.4,0.79,1.09,1.21,25.53,35.31,39.16,14.25,0.28,1.02,0.34,0.58,0.013,0.035,2.14,0.77,0.11,1.4,0.81,0.06,1679,0.08,0.09,355.94,6.77,FALSE
2160,4,62,58,2/11/17,Lut2,M1,3.28,2.7588,4.8391,11.942,8.657,9.4,0.82,1.16,1.21,25.7,36.33,37.97,14.22,0.26,1.1,0.38,0.55,0.013,0.028,2.28,0.72,0.11,1.4,0.77,0.06,1799,0.09,0.09,282.52,6.53,FALSE
2163,3,47,66,1/23/16,SCRHeat,M1,6.3786,3.2217,3.8356,14.54,8.142,12.7,1,1.97,2.98,16.87,33.06,50.07,15.07,0.42,1.83,0.7,1.87,0.048,0.125,3.58,2.33,0.3,0.6,2.26,0.25,3635,0.31,0.42,988.07,7.09,FALSE
2163,3,48,66,1/23/16,SCRHeat,M1,5.4432,2.6843,4.231,13.419,7.95,9,0.67,1.51,2.83,13.33,30.17,56.5,15.51,0.47,1.42,0.68,1.79,0.047,0.12,2.84,2.19,0.3,0.3,2.12,0.25,3348,0.25,0.36,1031.75,6.8,FALSE
2163,3,49,66,1/23/16,SCRHeat,M1,3.4384,2.5564,4.4686,11.496,8.035,6.8,0.43,1.08,1.67,13.48,33.98,52.53,15.24,0.41,1.01,0.37,1.15,0.025,0.05,1.83,1.37,0.17,0.8,1.36,0.11,2103,0.12,0.14,503.33,7.41,FALSE
2163,3,50,66,1/23/16,SCRHeat,M1,3.2742,2.752,4.5663,11.638,8.351,7.4,0.44,0.98,1.57,14.67,32.91,52.42,15.1,0.41,0.92,0.32,1.12,0.02,0.038,1.71,1.31,0.18,1,1.36,0.08,1705,0.11,0.14,531.4,7.19,FALSE
2163,3,51,66,1/23/16,SCRHeat,M1,2.7139,2.8294,4.5761,11.165,8.441,7.7,0.51,0.9,1.17,19.87,34.74,45.38,14.71,0.34,0.85,0.27,0.74,0.015,0.02,1.63,0.88,0.13,1.1,0.91,0.05,1556,0.1,0.12,359.67,7.19,FALSE
2163,3,54,66,1/23/16,SCRHeat,M1,3.1162,2.9889,4.4309,11.596,8.47,11.2,0.64,1.1,1.21,21.79,37.25,40.96,14.52,0.32,1.04,0.3,0.78,0.008,0.027,1.96,0.92,0.12,1.2,0.95,0.05,1729,0.13,0.16,316.8,7.32,FALSE
2163,3,55,66,1/23/16,SCRHeat,M1,2.7039,3.0489,4.4763,11.289,8.579,11.3,0.57,0.98,1.03,22.12,38.12,39.76,14.47,0.31,0.93,0.26,0.65,0.006,0.024,1.74,0.77,0.09,1,0.79,0.04,1865,0.12,0.15,303.99,7.19,FALSE
2163,3,56,66,1/23/16,SCRHeat,M1,2.4965,2.9522,4.4385,10.938,8.43,11.8,0.53,0.92,0.95,22.02,38.26,39.71,14.48,0.31,0.87,0.24,0.6,0.006,0.023,1.62,0.71,0.08,1,0.72,0.03,1758,0.11,0.14,251.29,7.25,FALSE
2163,3,57,66,1/23/16,SCRHeat,M1,3.1661,2.908,4.363,11.491,8.31,9.7,0.7,1.21,1.12,23.14,39.93,36.93,14.41,0.29,1.13,0.29,0.71,0.011,0.025,2.09,0.86,0.09,1.1,0.88,0.04,1728,0.13,0.14,155.59,7.35,FALSE
2163,3,58,66,1/23/16,SCRHeat,M1,3.2384,2.9622,4.4067,11.666,8.416,13.7,0.68,1.29,1.14,21.79,41.61,36.61,14.45,0.3,1.2,0.26,0.74,0.016,0.038,2.1,0.94,0.09,0.1,0.92,0.06,2111,0.16,0.16,178.18,7.02,FALSE
2163,3,61,66,1/23/16,SCRHeat,M1,3.0378,2.9608,4.4089,11.463,8.414,10.2,0.47,0.98,1.41,16.37,34.25,49.38,14.84,0.37,0.93,0.33,0.89,0.023,0.051,1.73,1.12,0.14,0.4,1.09,0.1,2244,0.19,0.19,353.1,7.15,FALSE
2163,3,62,66,1/23/16,SCRHeat,M1,3.3103,3.0312,4.4494,11.854,8.536,10,0.57,1.08,1.48,18.32,34.56,47.12,14.82,0.36,1.03,0.35,0.92,0.02,0.042,1.95,1.12,0.15,0.9,1.13,0.08,1848,0.18,0.19,310,7.26,FALSE
2163,3,63,66,1/23/16,SCRHeat,M1,3.0466,3.2079,4.3732,11.7,8.649,9.2,0.6,1.05,1.26,20.5,36.12,43.39,14.73,0.34,1,0.28,0.77,0.024,0.027,1.86,0.96,0.13,1,0.97,0.08,1747,0.16,0.16,270.11,7.52,FALSE
2163,3,64,66,1/23/16,SCRHeat,M1,2.3752,3.188,4.322,10.95,8.568,10,0.47,0.8,0.97,20.89,35.78,43.33,14.71,0.35,0.77,0.2,0.62,0.02,0.019,1.42,0.77,0.11,0.9,0.78,0.06,1604,0.13,0.12,180.34,7.91,FALSE
2163,3,65,66,1/23/16,SCRHeat,M1,2.5111,3.2138,4.3831,11.176,8.661,10.7,0.52,0.86,1.02,21.73,35.61,42.66,14.65,0.33,0.83,0.25,0.6,0.018,0.022,1.58,0.74,0.11,1,0.75,0.06,1619,0.12,0.12,241.87,7.64,FALSE
2163,3,68,66,1/23/16,SCRHeat,M1,2.8623,3.1567,4.4616,11.549,8.683,11.6,0.65,1,1.09,23.73,36.54,39.73,14.44,0.3,0.97,0.29,0.64,0.011,0.018,1.88,0.77,0.1,1.2,0.79,0.04,1853,0.14,0.16,244.9,7.22,FALSE
2163,3,69,66,1/23/16,SCRHeat,M1,3.5425,3.0536,4.4118,12.074,8.524,12.8,0.78,1.27,1.31,23.18,37.87,38.95,14.43,0.3,1.22,0.33,0.83,0.012,0.03,2.3,1,0.11,1.4,1.01,0.06,1834,0.16,0.18,231.08,7.24,FALSE
2163,3,70,66,1/23/16,SCRHeat,M1,2.7233,3.0059,4.339,11.124,8.388,11,0.6,0.99,1.06,22.69,37.24,40.08,14.42,0.3,0.95,0.29,0.59,0.014,0.023,1.81,0.73,0.08,0.9,0.73,0.05,1932,0.15,0.16,140.8,7.53,FALSE
2163,3,71,66,1/23/16,SCRHeat,M1,3.398,2.9339,4.4524,11.841,8.433,12.6,0.69,1.25,1.33,21.14,38.25,40.61,14.51,0.31,1.19,0.33,0.79,0.019,0.045,2.18,1.01,0.1,0.2,0.97,0.09,2439,0.2,0.19,266.43,6.84,FALSE
2163,3,72,66,1/23/16,SCRHeat,M1,3.7352,2.918,4.4695,12.182,8.436,12.2,0.62,1.23,1.68,17.56,34.84,47.6,14.73,0.35,1.17,0.43,1.03,0.023,0.07,2.21,1.29,0.14,-0.1,1.24,0.12,2837,0.24,0.27,464.82,6.56,FALSE
2167,3,69,86,4/16/16,TimeBred,M1,3.45205,2.8347,4.44285,11.7765,8.3115,11.25,0.835,1.255,1.4,23.965,35.89,40.15,14.29,0.27,1.25,0.35,0.62,0.017,0.034,2.4,0.84,0.12,0.7,0.84,0.07,1690,0.09,0.155,246.615,7.215,FALSE
2167,3,76,86,4/16/16,TimeBred,M1,3.41955,2.8747,4.53745,11.8815,8.4535,11.95,0.835,1.19,1.425,24.17,34.51,41.32,14.255,0.285,1.19,0.34,0.64,0.016,0.035,2.33,0.85,0.13,0.4,0.86,0.07,1692,0.11,0.165,327.86,7.035,FALSE
2167,3,83,86,4/16/16,TimeBred,M1,3.0768,2.9237,4.4082,11.458,8.37,14,0.79,1.15,1.17,25.5,37,37.5,14.23,0.27,1.15,0.29,0.51,0.013,0.025,2.19,0.69,0.1,0.3,0.7,0.05,1538,0.08,0.14,218.95,7.23,FALSE
2169,3,70,80,6/25/16,TimeBred,M1,3.1446,2.7982,4.7917,11.808,8.658,9.8,0.66,1.13,1.19,22.22,37.88,39.9,14.59,0.33,1.13,0.28,0.75,0.006,0.032,2.06,0.9,0.09,1.3,0.92,0.04,1705,0.1,0.09,335.25,6.75,FALSE
2169,3,77,80,6/25/16,TimeBred,M1,3.5947,2.7247,4.8607,12.252,8.652,12.9,0.82,1.31,1.35,23.52,37.75,38.73,14.5,0.32,1.32,0.3,0.79,0.012,0.048,2.38,1,0.1,1.2,0.99,0.07,1771,0.09,0.08,358.36,6.5,FALSE
2169,3,84,80,6/25/16,TimeBred,M1,3.0033,2.7854,4.7665,11.625,8.615,11.1,0.7,1.04,1.18,23.88,35.62,40.5,14.52,0.33,1.06,0.27,0.67,0.01,0.04,1.99,0.83,0.1,1.2,0.83,0.06,1587,0.09,0.09,322.15,6.82,FALSE
2170,3,57,70,1/19/16,SCRHeat,M1,3.988,2.7543,4.5705,12.367,8.366,11.3,0.81,1.52,1.46,21.4,40.09,38.51,14.46,0.28,1.43,0.4,0.94,0.004,0.042,2.61,1.11,0.11,0.7,1.13,0.05,1822,0.12,0.15,241.73,6.91,FALSE
2170,3,64,70,1/19/16,SCRHeat,M1,3.8974,2.71,4.5225,12.179,8.266,11.1,0.87,1.61,1.28,23.07,42.89,34.04,14.32,0.25,1.5,0.35,0.83,0.002,0.028,2.66,0.98,0.08,0.6,1.01,0.03,1582,0.09,0.11,90.88,6.89,FALSE
2170,3,71,70,1/19/16,SCRHeat,M1,3.8261,2.7693,4.5847,12.231,8.393,10.7,0.88,1.59,1.2,24.05,43.31,32.64,14.28,0.24,1.51,0.35,0.78,-0.001,0.022,2.68,0.91,0.06,0.4,0.95,0.01,1663,0.09,0.11,51.33,6.91,FALSE
2171,3,74,93,12/12/15,TimeBred,M1,2.7463,2.8906,4.5215,11.219,8.463,13.8,0.75,1.17,0.76,27.98,43.65,28.36,14.07,0.25,1.12,0.18,0.47,0.002,0.014,1.98,0.59,0.05,0.7,0.61,0.01,1755,0.07,0.07,106.08,7.34,TRUE
2171,3,83,93,12/12/15,TimeBred,M1,3.7262,2.7684,4.4304,11.982,8.24,12.2,0.94,1.56,1.09,26.17,43.43,30.4,14.09,0.23,1.5,0.3,0.69,0.001,0.015,2.66,0.82,0.06,0.7,0.86,0.01,1524,0.08,0.08,-14.96,7.22,TRUE
2171,3,90,93,12/12/15,TimeBred,M1,3.5035,2.7713,4.5372,11.869,8.352,12.2,0.93,1.48,0.97,27.5,43.79,28.71,14.01,0.22,1.43,0.27,0.59,-0.002,0.015,2.56,0.72,0.06,0.5,0.76,0,1540,0.07,0.08,11.42,7.11,TRUE
2171,3,97,93,12/12/15,TimeBred,M1,3.9137,2.7654,4.4879,12.225,8.297,12.3,1.04,1.61,1.09,27.73,43.05,29.22,13.98,0.22,1.54,0.29,0.7,0.002,0.018,2.8,0.84,0.08,0.9,0.89,0.01,1420,0.07,0.07,-20.44,7.13,TRUE
2171,4,46,63,11/12/16,Lut2,M1,3.3097,2.9191,4.5604,11.872,8.555,10,0.84,1.34,0.97,26.71,42.57,30.73,14.08,0.24,1.26,0.29,0.58,0,0.008,2.34,0.72,0.06,1,0.78,0,1504,0.04,0.02,121.84,7.33,TRUE
2171,4,60,63,11/12/16,Lut2,M1,3.2861,2.9481,4.5373,11.856,8.563,10.2,0.83,1.35,0.97,26.34,42.96,30.7,14.06,0.23,1.27,0.3,0.56,-0.001,0.007,2.36,0.66,0.07,0.8,0.76,-0.01,1455,0.05,0.05,117.34,7.05,TRUE
2171,4,67,63,11/12/16,Lut2,M1,3.2916,2.9759,4.5217,11.876,8.577,10.2,0.82,1.36,0.96,26.29,43.23,30.48,14.07,0.22,1.28,0.31,0.58,-0.009,0.003,2.38,0.66,0.06,1.2,0.76,-0.02,1471,0.08,0.12,166.54,7.11,TRUE
2172,3,51,69,1/3/16,NoneListed,M1,3.5591,3.2857,4.7018,12.638,9.088,11.5,0.86,1.43,1.12,25.28,41.88,32.84,14.25,0.24,1.39,0.33,0.66,0.002,0.015,2.53,0.78,0.08,0.8,0.83,0.01,1473,0.05,0.09,237.71,6.5,FALSE
2172,3,56,69,1/3/16,NoneListed,M1,3.7125,3.2454,4.7616,12.807,9.104,12.7,0.89,1.55,1.16,24.68,43.01,32.31,14.24,0.23,1.46,0.36,0.68,0.004,0.02,2.65,0.82,0.07,0.8,0.85,0.02,1451,0.04,0.07,225.08,6.45,FALSE
2172,3,72,69,1/3/16,NoneListed,M1,3.7929,3.2836,4.762,12.929,9.147,12.8,0.93,1.66,1.11,25.14,44.95,29.91,14.24,0.22,1.55,0.34,0.66,0.007,0.003,2.74,0.8,0.06,2.3,0.83,0.02,1471,0.06,0.11,169.55,6.46,FALSE
2174,3,44,63,2/15/16,NoneListed,M1,4.3639,2.779,4.899,13.1,8.735,9.5,0.96,1.83,1.44,22.72,43.24,34.04,14.32,0.25,1.71,0.37,0.91,0.013,0.037,2.96,1.13,0.09,0.8,1.15,0.05,1663,0.05,0.08,255.61,5.99,FALSE
2174,3,51,63,2/15/16,NoneListed,M1,4.1192,2.7785,4.8842,12.838,8.717,8.9,0.89,1.68,1.45,22.17,41.82,36.01,14.33,0.25,1.59,0.39,0.85,0.013,0.039,2.8,1.07,0.08,1.1,1.06,0.06,1901,0.1,0.14,309.04,6.01,FALSE
2174,3,58,63,2/15/16,NoneListed,M1,4.032,2.9239,4.8717,12.893,8.863,11.8,0.86,1.63,1.41,22.01,41.79,36.2,14.4,0.26,1.54,0.36,0.86,0.015,0.043,2.7,1.08,0.09,0.8,1.07,0.07,1821,0.09,0.13,372.7,6.27,FALSE
2174,3,65,63,2/15/16,NoneListed,M1,3.8081,3.0661,4.8705,12.818,9.017,9.6,0.82,1.6,1.28,22.13,43.29,34.58,14.47,0.27,1.51,0.34,0.77,0.019,0.027,2.6,0.98,0.08,1.3,0.97,0.05,1766,0.07,0.12,355.63,6.28,FALSE
2176,4,69,79,11/5/16,TimeBred,M1,2.7043,3.0708,4.603,11.467,8.761,9.7,0.56,0.94,1.01,22.31,37.49,40.2,14.81,0.32,0.89,0.28,0.61,0.012,-0.001,1.74,0.73,0.1,1.4,0.79,0.02,1232,0.07,0.08,273.3,6.96,TRUE
2176,4,83,79,11/5/16,TimeBred,M1,3.1612,3.0611,4.553,11.867,8.702,11.1,0.67,1.11,1.15,22.79,38.01,39.19,14.81,0.32,1.05,0.3,0.7,0.011,0.009,2.03,0.81,0.14,1.5,0.91,0.04,1183,0.08,0.11,265.24,7.05,TRUE
2178,3,44,61,2/20/16,NoneListed,M1,4.3886,2.843,4.8086,13.103,8.712,13.4,1.04,1.84,1.39,24.33,43.08,32.59,14.17,0.21,1.75,0.41,0.8,0.006,0.029,3.12,0.98,0.08,0.6,1.01,0.03,1433,0.08,0.11,115.4,6.43,FALSE
2178,3,51,61,2/20/16,NoneListed,M1,3.9758,3.0043,4.8531,12.903,8.932,14.3,0.95,1.67,1.22,24.7,43.48,31.82,14.22,0.23,1.59,0.34,0.74,0.006,0.03,2.8,0.91,0.08,0.6,0.94,0.03,1363,0.06,0.09,222.41,6.38,FALSE
2178,3,58,61,2/20/16,NoneListed,M1,4.4543,2.9046,4.8056,13.232,8.777,13.5,1.02,1.8,1.49,23.59,41.8,34.61,14.31,0.24,1.71,0.44,0.86,0.01,0.035,3.1,1.05,0.1,0.8,1.08,0.05,1328,0.08,0.12,203.47,6.21,FALSE
2178,3,65,61,2/20/16,NoneListed,M1,4.3279,2.9184,4.8909,13.19,8.866,13.9,0.91,1.71,1.53,21.97,41.11,36.93,14.41,0.25,1.66,0.44,0.89,0.008,0.041,2.97,1.08,0.09,0.5,1.09,0.05,1536,0.1,0.14,248.61,6.09,FALSE
2179,3,77,87,5/7/16,TimeBred,M1,3.4679,3.0306,4.8451,12.415,8.952,8.2,0.89,1.35,1.1,26.6,40.38,33.02,14.23,0.25,1.35,0.27,0.61,0.009,0.019,2.48,0.75,0.08,0.9,0.78,0.04,1570,0.08,0.09,231.25,6.2,TRUE
2179,3,84,87,5/7/16,TimeBred,M1,3.5714,2.9086,4.8969,12.441,8.873,8.7,0.91,1.37,1.12,26.65,40.37,32.98,14.25,0.26,1.37,0.26,0.67,0.01,0.018,2.51,0.81,0.09,1,0.85,0.04,1574,0.08,0.08,244.8,6.42,TRUE
2179,3,90,87,5/7/16,TimeBred,M1,4.9023,3.0691,4.8502,13.911,9.016,13.6,1.22,1.91,1.52,26.18,41.1,32.72,14.09,0.22,1.89,0.4,0.89,0.011,0.036,3.47,1.09,0.11,0.9,1.13,0.06,1743,0.11,0.13,230.75,5.79,TRUE
2180,3,67,85,10/22/16,TimeBred,M1,3.2126,2.7297,4.7641,11.802,8.58,8.7,0.61,1.09,1.3,20.4,36.37,43.23,14.69,0.33,1.01,0.33,0.86,0.006,0.026,1.95,1.01,0.11,1.3,1.05,0.04,1610,0.06,0.07,391.48,6.96,FALSE
2180,3,74,85,10/22/16,TimeBred,M1,3.602,2.7617,4.8016,12.264,8.655,8.4,0.8,1.29,1.36,23.28,37.33,39.39,14.37,0.29,1.2,0.37,0.77,0.012,0.024,2.36,0.97,0.13,0.9,1.01,0.05,1574,0.07,0.09,384.74,6.61,FALSE
2180,3,81,85,10/22/16,TimeBred,M1,2.7911,2.8342,4.6938,11.421,8.621,7.9,0.69,1.13,0.83,26.2,42.65,31.15,14.3,0.27,1.04,0.21,0.57,0.001,-0.007,1.91,0.68,0.06,1.7,0.73,-0.01,1645,0.08,0.09,166.65,6.95,FALSE
2180,3,88,85,10/22/16,TimeBred,M1,2.7037,2.907,4.7784,11.468,8.763,10.1,0.62,1.08,0.84,24.57,42.32,33.11,14.44,0.29,1,0.22,0.57,0.002,-0.002,1.81,0.69,0.06,1.4,0.74,0,1571,0.05,0.04,161.27,6.87,FALSE
2183,3,39,58,1/21/17,SCRHeat,M1,4.0851,2.8222,4.7705,12.768,8.679,8.7,0.74,1.29,1.73,19.59,34.26,46.15,14.83,0.38,1.19,0.38,1.19,0.013,0.038,2.33,1.39,0.18,2.5,1.45,0.08,2174,0.16,0.19,661.02,6.6,FALSE
2183,3,40,58,1/21/17,SCRHeat,M1,4.3775,2.8348,4.6943,12.999,8.616,8.8,0.78,1.28,1.97,19.29,31.72,48.99,14.79,0.39,1.19,0.44,1.31,0.01,0.051,2.46,1.52,0.21,1.7,1.59,0.09,2178,0.19,0.22,685.62,6.44,FALSE
2183,3,41,58,1/21/17,SCRHeat,M1,3.4026,2.8129,4.7846,12.086,8.68,7.5,0.68,1.11,1.31,21.95,35.82,42.23,14.6,0.35,1.03,0.29,0.95,0.003,0.025,2.02,1.09,0.14,1.4,1.16,0.04,1946,0.14,0.17,541.83,6.54,FALSE
2183,3,42,58,1/21/17,SCRHeat,M1,3.7004,2.7709,4.7175,12.273,8.566,7.2,0.69,1.13,1.58,20.32,33.22,46.47,14.67,0.38,1.04,0.33,1.08,0.012,0.038,2.09,1.27,0.18,1.5,1.33,0.08,2142,0.15,0.17,626.49,6.43,FALSE
2183,3,43,58,1/21/17,SCRHeat,M1,4.0291,2.8376,4.6211,12.578,8.541,7.4,0.8,1.29,1.59,21.67,35.15,43.18,14.61,0.35,1.2,0.36,1.13,0.005,0.033,2.38,1.3,0.17,1.4,1.37,0.06,1980,0.16,0.16,457.14,6.56,FALSE
2183,3,46,58,1/21/17,SCRHeat,M1,3.5733,2.9938,4.6597,12.325,8.75,10.7,0.7,1.17,1.43,21.23,35.46,43.31,14.59,0.35,1.09,0.33,0.98,0.003,0.027,2.13,1.13,0.15,1.2,1.2,0.05,1989,0.13,0.14,474.4,6.8,FALSE
2183,3,47,58,1/21/17,SCRHeat,M1,4.0333,2.8861,4.7407,12.754,8.718,7.8,0.86,1.33,1.55,23.11,35.47,41.42,14.47,0.32,1.24,0.38,1.02,0.004,0.03,2.5,1.19,0.16,1.4,1.26,0.05,1860,0.13,0.14,476.74,6.39,FALSE
2183,3,48,58,1/21/17,SCRHeat,M1,2.8124,2.8675,4.796,11.555,8.738,6.8,0.63,1.01,1,23.97,38.09,37.94,14.47,0.31,0.93,0.26,0.69,-0.004,0.007,1.81,0.78,0.09,1.4,0.88,0.01,1794,0.1,0.1,373.81,6.82,FALSE
2183,3,53,58,1/21/17,SCRHeat,M1,3.546,2.9372,4.7444,12.31,8.76,9.1,0.73,1.17,1.5,21.41,34.35,44.24,14.52,0.32,1.1,0.45,0.88,-0.002,0.038,2.25,1.02,0.12,1.5,1.1,0.04,1974,0.13,0.15,475.78,6.57,FALSE
2183,3,54,58,1/21/17,SCRHeat,M1,3.6174,2.947,4.6787,12.326,8.703,9.5,0.73,1.16,1.54,21.34,33.78,44.88,14.55,0.34,1.08,0.42,0.96,-0.001,0.039,2.22,1.11,0.13,1.2,1.2,0.05,2062,0.15,0.18,541.23,6.48,FALSE
2183,3,55,58,1/21/17,SCRHeat,M1,4.3352,2.9402,4.7542,13.112,8.773,9.9,0.92,1.28,1.98,21.98,30.68,47.34,14.46,0.34,1.21,0.55,1.07,0.002,0.065,2.68,1.28,0.18,1.1,1.38,0.08,2079,0.18,0.23,682.62,6.3,FALSE
2183,3,56,58,1/21/17,SCRHeat,M1,3.3383,2.9559,4.5608,11.939,8.59,10.1,0.69,1.06,1.38,22.15,33.81,44.04,14.56,0.34,0.99,0.37,0.9,-0.002,0.026,2.05,1.02,0.12,1.5,1.12,0.03,1955,0.15,0.16,460.61,6.8,FALSE
2183,3,57,58,1/21/17,SCRHeat,M1,4.8148,2.921,4.7361,13.552,8.733,10,0.93,1.46,2.13,20.49,32.35,47.16,14.67,0.37,1.38,0.56,1.32,0.001,0.071,2.87,1.53,0.2,1.4,1.65,0.08,2199,0.2,0.23,674.57,6.39,FALSE
2183,3,60,58,1/21/17,SCRHeat,M1,4.0255,2.9266,4.7699,12.796,8.768,9.5,0.74,1.18,1.8,19.96,31.65,48.4,14.72,0.37,1.11,0.46,1.12,0.005,0.05,2.36,1.3,0.18,1.3,1.41,0.08,2048,0.17,0.2,721.86,6.43,FALSE
2183,3,62,58,1/21/17,SCRHeat,M1,3.5026,2.8964,4.7034,12.175,8.667,9.4,0.66,1.17,1.4,20.51,36.13,43.36,14.61,0.34,1.09,0.36,0.95,-0.001,0.032,2.12,1.08,0.12,1.3,1.18,0.04,1938,0.14,0.17,534.96,6.47,FALSE
2186,3,71,88,5/21/16,TimeBred,M1,3.8052,3.1202,4.7891,12.795,8.997,8.2,0.95,1.48,1.21,26.06,40.68,33.26,14.18,0.25,1.47,0.3,0.7,0.012,0.016,2.68,0.87,0.1,1,0.91,0.03,1463,0.06,0.06,257.5,6.58,FALSE
2186,3,77,88,5/21/16,TimeBred,M1,3.6198,3.1323,4.7826,12.614,9.001,10.2,0.88,1.36,1.21,25.46,39.47,35.06,14.2,0.26,1.36,0.3,0.7,0.011,0.022,2.52,0.86,0.1,1.1,0.9,0.03,1611,0.07,0.09,290.73,6.27,FALSE
2186,3,85,88,5/21/16,TimeBred,M1,2.5987,3.1582,4.8517,11.68,9.09,9.9,0.62,0.99,0.86,25.11,40,34.89,14.43,0.31,1,0.19,0.52,0.006,0.013,1.79,0.62,0.08,0.9,0.67,0.01,1581,0.06,0.05,328.06,6.54,FALSE
2186,3,92,88,5/21/16,TimeBred,M1,4.1763,3.0914,4.8223,13.192,9.019,11.1,0.96,1.58,1.4,24.46,40.05,35.49,14.4,0.29,1.56,0.35,0.86,0.011,0.03,2.85,1.05,0.12,1.1,1.09,0.05,1610,0.11,0.12,279.93,6.16,FALSE
2187,3,39,57,10/8/16,Lut2,M1,3.7617,2.8343,4.5736,12.256,8.489,7.1,0.78,1.39,1.34,22.34,39.64,38.03,14.32,0.3,1.3,0.35,0.86,0.01,0.017,2.39,1.09,0.11,0.9,1.15,0.03,1876,0.13,0.17,429.57,6.88,TRUE
2187,3,46,57,10/8/16,Lut2,M1,3.7864,2.8986,4.6567,12.432,8.646,7.6,0.82,1.46,1.29,22.88,40.94,36.18,14.35,0.29,1.36,0.32,0.83,0.009,0.017,2.44,1.06,0.11,0.8,1.11,0.03,1827,0.12,0.14,365.85,6.77,TRUE
2187,3,53,57,10/8/16,Lut2,M1,3.4248,2.9721,4.7533,12.262,8.837,7.2,0.74,1.26,1.19,23.13,39.53,37.34,14.33,0.29,1.17,0.32,0.81,0.005,0.014,2.21,0.96,0.09,0.8,1.01,0.02,1930,0.12,0.13,401.01,6.78,TRUE
2187,3,60,57,10/8/16,Lut2,M1,3.1868,2.9884,4.7688,12.056,8.871,5.7,0.73,1.15,1.17,23.86,37.85,38.28,14.26,0.27,1.09,0.35,0.64,0.01,0.011,2.15,0.79,0.09,0.6,0.83,0.02,1865,0.11,0.15,410.92,6.69,TRUE
2189,3,71,90,1/9/16,TimeBred,M1,2.8068,3.1626,4.7318,11.773,8.972,14.9,0.7,1.17,0.8,26.26,43.68,30.05,14.38,0.28,1.09,0.19,0.53,0.011,0.017,1.94,0.66,0.09,1,0.68,0.03,1525,0.08,0.09,149.04,6.88,FALSE
2189,3,87,90,1/9/16,TimeBred,M1,3.3852,3.241,4.5573,12.265,8.883,14.5,0.86,1.43,1.01,26.08,43.26,30.65,14.33,0.25,1.34,0.28,0.55,0.023,0.021,2.41,0.73,0.09,1.3,0.72,0.06,1560,0.07,0.08,90.16,7.05,FALSE
2189,3,94,90,1/9/16,TimeBred,M1,3.9105,3.3677,4.6118,12.987,9.085,13.2,0.99,1.72,1.1,26.03,45.09,28.88,14.28,0.22,1.61,0.32,0.62,0.022,0.01,2.84,0.81,0.07,1.9,0.79,0.05,1705,0.1,0.13,62.15,6.75,FALSE
2189,4,51,67,2/10/17,SCRHeat,M1,2.5219,3.1424,4.7004,11.452,8.932,11.4,0.51,0.84,1,21.67,35.63,42.7,14.64,0.33,0.78,0.28,0.59,0.013,0.022,1.57,0.72,0.1,1.6,0.76,0.05,1998,0.13,0.15,354.5,6.96,FALSE
2189,4,58,67,2/10/17,SCRHeat,M1,2.6121,2.926,4.6332,11.246,8.628,20.9,0.47,0.82,1.12,19.45,34.03,46.52,14.54,0.37,0.76,0.25,0.7,0.015,0.053,1.49,0.88,0.11,0,0.89,0.08,3297,0.16,0.2,633.95,6.32,FALSE
2189,4,59,67,2/10/17,SCRHeat,M1,3.4533,3.1292,3.9866,11.656,8.184,24.9,0.54,0.94,1.75,16.79,29.09,54.12,14.61,0.43,0.87,0.35,0.96,0.04,0.097,1.81,1.3,0.19,-0.9,1.23,0.17,4536,0.27,0.38,1019.68,6.3,FALSE
2189,4,60,67,2/10/17,SCRHeat,M1,5.067,3.6594,4.0428,13.886,8.818,26.4,0.65,1.24,2.84,13.75,26.17,60.08,15.05,0.5,1.17,0.63,1.53,0.055,0.142,2.55,2.01,0.28,-0.8,1.94,0.25,4971,0.35,0.52,1547.86,6.32,FALSE
2189,4,63,67,2/10/17,SCRHeat,M1,5.1588,3.0169,4.6564,13.91,8.749,5.8,0.97,1.58,2.27,20.16,32.79,47.05,14.62,0.36,1.48,0.58,1.37,0.015,0.053,3.08,1.63,0.21,1.2,1.76,0.09,1559,0.2,0.2,565.19,7.07,FALSE
